lang_iso_code,concept_id,ortho_form,raw_ipa,next_step
rus,528,синий,sʲiˑnʲij,validate
rus,529,зеленый,zʲɪlonɨj,validate
rus,530,серый,sʲeˑrɨj,validate
rus,531,пестрый,pʲostrɨj,validate
rus,532,дешевый,dʲɪʃovɨj,validate
rus,533,дорогой,dərɐɡɔˑj,validate
rus,534,ценный,t͡sɛˑnnɨj,validate
rus,535,слепой,slɪpɔˑj,validate
rus,536,глухой,ɡɫuxɔˑj,validate
rus,537,могучий,mɐɡuˑt͡ʃʲij,validate
rus,538,сильный,sʲiˑlnɨj,validate
rus,539,слабый,sɫaˑbɨj,validate
rus,540,жирный,ʒɨˑrnɨj,validate
rus,541,стройный,strɔˑjnɨj,validate
rus,542,прелестный,prʲɪleˑstnɨj,validate
rus,543,злой,zɫəj,validate
rus,544,глупый,ɡɫuˑpɨj,validate
rus,545,ленивый,lɪnʲiˑvɨj,validate
rus,546,прилежный,prʲileˑʒnɨj,validate
rus,547,жадный,ʒaˑdnɨj,validate
rus,548,умный,uˑmnɨj,validate
rus,549,искусный,jɨskuˑsnɨj,validate
rus,550,милый,mʲiˑɫɨj,validate
rus,551,веселый,vʲɪsʲoɫɨj,validate
rus,552,нежный,nʲeˑʒnɨj,validate
rus,553,голодный,ɡɐɫɔˑdnɨj,validate
rus,554,больной,bɐlnɔˑj,validate
rus,555,голый,ɡɔˑɫɨj,validate
rus,556,грустный,ɡruˑstnɨj,validate
rus,557,живой,ʒɨvɔˑj,validate
rus,558,хороший,xɐrɔˑʃɨj,validate
rus,559,плохой,pɫɐxɔˑj,validate
rus,560,правильный,praˑvʲilnɨj,validate
rus,561,отвратительный,ɐtvrɐtʲiˑtʲɪlnɨj,validate
rus,561,мерзкий,mʲeˑrzkij,validate
rus,562,настоящий,nəstɐjaˑʃʲːij,validate
rus,563,старый,staˑrɨj,validate
rus,564,новый,nɔˑvɨj,validate
rus,565,бывший,bɨˑvʃɨj,validate
rus,566,пожилой,pəʒɨɫɔˑj,validate
rus,567,молодой,məɫɐdɔˑj,validate
rus,568,бедный,bʲeˑdnɨj,validate
rus,569,богатый,bɐɡaˑtɨj,validate
rus,570,знакомый,znɐkɔˑmɨj,validate
rus,571,знаменитый,znəmʲɪnʲiˑtɨj,validate
rus,572,чужой,t͡ʃuʒɔˑj,validate
rus,573,разный,raˑznɨj,validate
rus,574,близкий,bliˑzkij,validate
rus,575,далекий,dɐlokij,validate
rus,576,левый,leˑvɨj,validate
rus,577,правый,praˑvɨj,validate
rus,578,другой,druɡɔˑj,validate
rus,579,первый,pʲeˑrvɨj,validate
rus,580,второй,vtɐrɔˑj,validate
rus,581,третий,trʲeˑtʲij,validate
rus,582,последний,pɐsleˑdnʲij,validate
rus,583,один,ɐdʲiˑn,validate
rus,584,сразу,sraˑzu,validate
rus,585,вместе,vmʲeˑstʲɪ,validate
rus,586,долго,dɔˑɫɡə,validate
